candidate_id,complete_config_id,family,level,interval_fast_blocks,interval_mid_blocks,interval_slow_blocks,residual_new_weight,threshold_scale,block_size_samples,algorithm,paired_reference_algorithm,trajectory,seed,output_snr_db,a2_output_snr_db,paired_snr_difference_db,frequency_mae_hz,tracker_calls,a2_tracker_calls,tracker_calls_reduction_fraction,state_fast_samples,state_mid_samples,state_slow_samples,state_transitions,host_ns_per_sample,host_tsc_ticks_per_sample,finite
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,102,14.180783104,14.640476007,-0.45969290300000054,0.262778064,86,160,0.4625,3850,850,3300,12,1468.6,3383.597,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,103,14.255999672,14.669328105,-0.4133284330000002,0.25992299,88,160,0.45,3800,1350,2850,13,1489.425,3431.603625,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,104,14.193981073,14.721445583,-0.5274645099999997,0.269552616,87,160,0.45625,3850,1300,2850,13,1463.35,3371.448125,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,105,14.195254179,14.645887715,-0.4506335359999998,0.260978418,88,160,0.45,4000,750,3250,12,1551.8125,3575.26,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,106,14.186464536,14.700889168,-0.514424631999999,0.272563704,88,160,0.45,3950,1050,3000,13,1484.375,3419.74925,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,107,14.251306642,14.742834364,-0.4915277220000007,0.268333811,88,160,0.45,4000,650,3350,12,1505.75,3469.108375,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,108,14.121061602,14.621937906,-0.5008763040000002,0.275295845,90,160,0.4375,4100,900,3000,13,1536.9125,3540.96175,1
residual-new-0p15,da2acf7eee63d91c,residual_new_weight,0.15,1,3,12,0.15,1.0,50,3,2,F4,109,14.182797758,14.608883071,-0.42608531299999974,0.268924871,91,160,0.43125,4000,1250,2750,13,1590.1,3663.519625,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,100,14.183070125,14.183063827,6.298000000626303e-06,0.079303384,34,160,0.7875,1149,300,6551,5,516.075,1189.002625,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,101,14.124025055,14.124023881,1.1740000012139262e-06,0.079064536,35,160,0.78125,1199,300,6501,5,529.9625,1221.024,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,102,14.117109097,14.11710914,-4.3000000005122274e-08,0.077814651,35,160,0.78125,1199,300,6501,5,580.5875,1337.63675,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,103,14.139193904,14.139194957,-1.0530000000841255e-06,0.078758669,34,160,0.7875,1149,300,6551,5,533.7125,1229.633875,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,104,14.170966604,14.170967185,-5.810000001105209e-07,0.080940032,35,160,0.78125,1199,300,6501,5,595.2125,1371.183875,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,105,14.116651284,14.116650424,8.600000001024455e-07,0.07782104,34,160,0.7875,1149,300,6551,5,537.6875,1238.772625,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,106,14.219201099,14.219201225,-1.2600000154350255e-07,0.074903631,34,160,0.7875,1149,300,6551,5,523.0,1204.99425,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,107,14.250071063,14.250070828,2.3499999990406195e-07,0.075053668,35,160,0.78125,1199,300,6501,5,572.7875,1319.61825,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,108,14.172010157,14.172009204,9.530000006918726e-07,0.079308558,34,160,0.7875,1149,300,6551,5,517.55,1192.317,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F1,109,14.178160599,14.178161631,-1.0320000001229346e-06,0.075842428,34,160,0.7875,1149,300,6551,5,528.5875,1217.77925,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,100,15.285475349,15.7829911,-0.4975157509999999,0.158208417,28,160,0.825,499,1550,5951,14,440.4625,1014.71675,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,101,15.162208566,15.673707929,-0.5114993630000004,0.164042953,26,160,0.8375,549,1000,6451,10,387.8375,893.48375,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,102,15.060540773,15.693642817,-0.633102044000001,0.173973969,28,160,0.825,549,1400,6051,10,433.9875,999.873,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,103,15.206077938,15.714898221,-0.5088202830000004,0.159749451,27,160,0.83125,499,1300,6201,12,408.0875,940.1715,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,104,15.266242125,15.760842509,-0.49460038399999995,0.1607765,29,160,0.81875,749,1100,6151,11,453.4875,1044.785,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,105,15.156500604,15.699915317,-0.5434147130000007,0.162140574,28,160,0.825,699,900,6401,9,431.1125,993.24825,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,106,15.191806258,15.839506387,-0.6477001290000004,0.170650243,25,160,0.84375,499,1000,6501,8,361.325,832.4175,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,107,15.249578017,15.867205328,-0.6176273110000015,0.164764022,30,160,0.8125,749,1100,6151,11,445.0875,1025.42275,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,108,15.261231228,15.775287621,-0.5140563930000006,0.159515761,27,160,0.83125,499,1300,6201,12,425.1125,979.423,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F3,109,15.208719751,15.744740631,-0.5360208800000006,0.164386105,25,160,0.84375,499,1100,6401,10,369.3125,850.807625,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,100,14.434992321,14.628981172,-0.1939888510000003,0.260444664,99,160,0.38125,4200,2200,1600,16,1625.575,3745.175875,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,101,14.382764028,14.6456862,-0.2629221719999997,0.249739721,88,160,0.45,3750,1700,2550,19,1457.9625,3358.842375,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,102,14.290851068,14.640476007,-0.3496249389999999,0.257685999,83,160,0.48125,3400,1850,2750,17,1352.075,3115.10275,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,103,14.365405606,14.669328105,-0.30392249900000046,0.252624521,85,160,0.46875,3450,1900,2650,18,1411.3125,3251.575,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,104,14.456542202,14.721445583,-0.2649033809999999,0.253435294,87,160,0.45625,3550,1900,2550,16,1466.6125,3378.95975,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,105,14.370623304,14.645887715,-0.2752644110000002,0.25408309,84,160,0.475,3550,1800,2650,19,1411.95,3252.96375,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,106,14.429542711,14.700889168,-0.27134645699999993,0.26140475,90,160,0.4375,3600,2650,1750,16,1518.7,3498.976,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,107,14.382838651,14.742834364,-0.359995713,0.262160442,83,160,0.48125,3450,1600,2950,15,1382.825,3185.937125,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,108,14.332297698,14.621937906,-0.2896402079999998,0.26764866,92,160,0.425,3800,2300,1900,16,1534.5,3535.385625,1
residual-new-0p30,2bbfc2ff25556e06,residual_new_weight,0.3,1,3,12,0.3,1.0,50,3,2,F4,109,14.352057811,14.608883071,-0.2568252599999994,0.257780654,95,160,0.40625,4300,1250,2450,15,1576.45,3631.9785,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,100,14.183064488,14.183063827,6.609999996243232e-07,0.079270911,44,160,0.725,1699,350,5951,5,714.35,1645.74,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,101,14.124023881,14.124023881,0.0,0.079062414,46,160,0.7125,1799,350,5851,5,746.1875,1719.175875,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,102,14.11710914,14.11710914,0.0,0.077812529,47,160,0.70625,1849,300,5851,5,768.2875,1770.086375,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,103,14.139194957,14.139194957,0.0,0.078750014,46,160,0.7125,1799,300,5901,5,718.9125,1656.29075,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,104,14.170967185,14.170967185,0.0,0.080937505,45,160,0.71875,1749,300,5951,5,726.475,1673.688,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,105,14.116650424,14.116650424,0.0,0.077812529,46,160,0.7125,1799,350,5851,5,762.3,1756.3185,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,106,14.219201225,14.219201225,0.0,0.074895883,45,160,0.71875,1749,300,5951,5,719.925,1658.52475,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,107,14.250070828,14.250070828,0.0,0.075051999,46,160,0.7125,1799,350,5851,5,769.625,1773.06475,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,108,14.172009768,14.172009204,5.640000004802914e-07,0.079270911,44,160,0.725,1699,300,6001,5,710.2625,1636.39025,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F1,109,14.178161631,14.178161631,0.0,0.075833368,44,160,0.725,1699,350,5951,5,697.3625,1606.523125,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,100,15.18621714,15.7829911,-0.5967739600000002,0.167922782,37,160,0.76875,1049,1550,5401,11,561.2625,1293.1365,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,101,15.195953699,15.673707929,-0.4777542300000004,0.161007165,33,160,0.79375,799,1650,5551,10,498.0625,1147.513,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,102,15.154546745,15.693642817,-0.5390960720000013,0.164987945,34,160,0.7875,799,1650,5551,8,543.025,1251.09525,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,103,15.175303924,15.714898221,-0.5395942970000007,0.161984085,35,160,0.78125,749,1900,5351,10,562.775,1296.50575,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,104,15.243676685,15.760842509,-0.5171658239999992,0.163632416,30,160,0.8125,749,1000,6251,6,458.925,1057.32375,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,105,15.192062504,15.699915317,-0.5078528129999995,0.159078788,36,160,0.775,799,2050,5151,10,580.9625,1338.505375,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,106,15.227401867,15.839506387,-0.6121045200000008,0.163549875,36,160,0.775,999,1550,5451,11,563.5375,1298.339875,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,107,15.378796165,15.867205328,-0.48840916300000004,0.153007864,38,160,0.7625,1099,1500,5401,11,619.025,1426.185375,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,108,15.263391444,15.775287621,-0.5118961770000006,0.161533784,33,160,0.79375,699,1700,5601,10,553.3625,1274.79325,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F3,109,15.227906185,15.744740631,-0.5168344460000007,0.160689544,33,160,0.79375,699,1800,5501,10,538.275,1240.127125,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,100,14.358500508,14.628981172,-0.27048066399999904,0.263586415,114,160,0.2875,5100,1550,1350,15,1897.7625,4372.274625,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,101,14.344066857,14.6456862,-0.3016193430000005,0.255250442,106,160,0.3375,4550,1850,1600,16,1791.0375,4126.40675,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,102,14.386138478,14.640476007,-0.25433752900000073,0.253264894,107,160,0.33125,4550,2000,1450,16,1780.0375,4101.11525,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,103,14.35772241,14.669328105,-0.3116056950000008,0.255642296,110,160,0.3125,4950,1350,1700,15,1932.525,4452.42325,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,104,14.445980877,14.721445583,-0.2754647059999993,0.255327222,108,160,0.325,4650,1950,1400,16,1936.7,4461.9865,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,105,14.419103448,14.645887715,-0.2267842670000011,0.250564439,109,160,0.31875,4850,1550,1600,15,1909.35,4399.0485,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,106,14.373342006,14.700889168,-0.3275471620000001,0.263932838,110,160,0.3125,4850,1600,1550,16,1889.0875,4352.298625,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,107,14.49126298,14.742834364,-0.251571384,0.256614314,103,160,0.35625,4350,2150,1500,16,1727.3875,3979.810375,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,108,14.321625614,14.621937906,-0.3003122919999992,0.266558977,107,160,0.33125,4550,2050,1400,16,1819.6625,4192.412625,1
threshold-scale-0p75,a894e0f0ff8dd7f6,threshold_scale,0.75,1,3,12,0.15,0.75,50,3,2,F4,109,14.370707211,14.608883071,-0.23817586000000013,0.257673958,117,160,0.26875,5500,900,1600,14,2087.0625,4808.52325,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,100,14.183063351,14.183063827,-4.7600000030456613e-07,0.07927289,39,160,0.75625,1449,350,6201,5,621.5625,1432.025,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,101,14.124023881,14.124023881,0.0,0.079062414,42,160,0.7375,1599,300,6101,5,686.875,1582.486,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,102,14.11710914,14.11710914,0.0,0.077812529,42,160,0.7375,1599,300,6101,5,656.3125,1512.087625,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,103,14.139194957,14.139194957,0.0,0.078750014,42,160,0.7375,1599,300,6101,5,671.1625,1546.300875,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,104,14.170967185,14.170967185,0.0,0.080937552,41,160,0.74375,1549,300,6151,5,648.575,1494.30225,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,105,14.116650424,14.116650424,0.0,0.077812529,42,160,0.7375,1599,300,6101,5,660.8375,1522.539,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,106,14.219201219,14.219201225,-6.000000496442226e-09,0.074896336,40,160,0.75,1499,300,6201,5,626.225,1442.747,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,107,14.250070828,14.250070828,0.0,0.075051999,42,160,0.7375,1599,300,6101,5,676.375,1558.2835,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,108,14.172010107,14.172009204,9.030000001075678e-07,0.079273033,40,160,0.75,1499,300,6201,5,655.4375,1510.06025,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F1,109,14.178160601,14.178161631,-1.0299999999574538e-06,0.075833821,39,160,0.75625,1449,300,6251,5,625.7125,1441.594875,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,100,15.147606959,15.7829911,-0.6353841409999994,0.177081656,25,160,0.84375,599,500,6901,4,372.15,857.41075,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,101,14.983942587,15.673707929,-0.6897653420000012,0.183899735,29,160,0.81875,699,1000,6301,6,452.925,1043.482,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,102,15.001974081,15.693642817,-0.6916687360000005,0.182649802,29,160,0.81875,699,1050,6251,6,438.2,1009.57175,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,103,15.029924645,15.714898221,-0.6849735760000009,0.18077352,30,160,0.8125,699,1150,6151,6,448.525,1033.3565,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,104,15.007923003,15.760842509,-0.7529195059999996,0.19393897,25,160,0.84375,649,150,7201,2,361.4125,832.634125,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,105,14.983275846,15.699915317,-0.7166394710000006,0.182995509,29,160,0.81875,699,1150,6151,8,454.675,1047.473875,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,106,15.209310067,15.839506387,-0.6301963199999996,0.170553731,25,160,0.84375,599,500,6901,4,403.6375,929.918125,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,107,15.217089629,15.867205328,-0.6501156990000005,0.172792791,28,160,0.825,699,1050,6251,8,430.9875,992.925625,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,108,15.139752195,15.775287621,-0.6355354260000006,0.179069804,25,160,0.84375,599,450,6951,4,382.525,881.313,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F3,109,15.139013596,15.744740631,-0.605727035000001,0.172312712,24,160,0.85,599,450,6951,4,346.5375,798.414,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,100,14.156654379,14.628981172,-0.4723267929999988,0.275383827,92,160,0.425,4000,1500,2500,14,1566.1125,3608.19375,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,101,14.177062853,14.6456862,-0.4686233469999994,0.265343238,84,160,0.475,3450,1750,2800,13,1427.9375,3289.777875,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,102,14.180783104,14.640476007,-0.45969290300000054,0.262778064,86,160,0.4625,3850,850,3300,12,1457.325,3357.53425,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,103,14.255999672,14.669328105,-0.4133284330000002,0.25992299,88,160,0.45,3800,1350,2850,13,1533.7,3533.591375,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,104,14.193981073,14.721445583,-0.5274645099999997,0.269552616,87,160,0.45625,3850,1300,2850,13,1465.7,3376.93625,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,105,14.195254179,14.645887715,-0.4506335359999998,0.260978418,88,160,0.45,4000,750,3250,12,1491.025,3435.158375,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,106,14.186464536,14.700889168,-0.514424631999999,0.272563704,88,160,0.45,3950,1050,3000,13,1513.575,3487.164,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,107,14.251306642,14.742834364,-0.4915277220000007,0.268333811,88,160,0.45,4000,650,3350,12,1474.875,3397.93725,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,108,14.121061602,14.621937906,-0.5008763040000002,0.275295845,90,160,0.4375,4100,900,3000,13,1488.2875,3428.78975,1
threshold-scale-1p00,da2acf7eee63d91c,threshold_scale,1.0,1,3,12,0.15,1.0,50,3,2,F4,109,14.182797758,14.608883071,-0.42608531299999974,0.268924871,91,160,0.43125,4000,1250,2750,13,1540.3,3548.696,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,100,14.183070299,14.183063827,6.4720000008122724e-06,0.079303336,37,160,0.76875,1299,300,6401,5,552.3125,1272.51925,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,101,14.124024984,14.124023881,1.1030000006684304e-06,0.079062867,39,160,0.75625,1399,300,6301,5,618.25,1424.33575,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,102,14.117110047,14.11710914,9.070000004385292e-07,0.077812982,39,160,0.75625,1399,300,6301,5,598.8375,1379.68325,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,103,14.139194216,14.139194957,-7.410000009144824e-07,0.078750467,39,160,0.75625,1399,350,6251,5,605.9,1395.90075,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,104,14.17096718,14.170967185,-5.000000413701855e-09,0.080938005,39,160,0.75625,1399,300,6301,5,595.9625,1373.04975,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,105,14.116651156,14.116650424,7.32000000169819e-07,0.077812982,39,160,0.75625,1399,300,6301,5,599.375,1380.927,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,106,14.219201066,14.219201225,-1.590000007212211e-07,0.074903584,37,160,0.76875,1299,350,6351,5,565.375,1302.563875,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,107,14.250070803,14.250070828,-2.5000000292152436e-08,0.075052047,40,160,0.75,1449,300,6251,5,624.175,1438.07275,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,108,14.172010106,14.172009204,9.020000000248274e-07,0.07930851,37,160,0.76875,1299,300,6401,5,574.0125,1322.373625,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F1,109,14.178160535,14.178161631,-1.0960000000892478e-06,0.075842381,37,160,0.76875,1299,300,6401,5,586.2,1350.46775,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,100,15.022666036,15.7829911,-0.7603250639999999,0.192637133,22,160,0.8625,499,150,7351,2,312.7375,720.544,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,101,15.032558961,15.673707929,-0.6411489680000013,0.179961181,24,160,0.85,599,150,7251,2,352.525,812.129875,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,102,15.021565704,15.693642817,-0.6720771130000003,0.182459855,24,160,0.85,599,150,7251,2,370.7875,854.1985,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,103,15.075061541,15.714898221,-0.6398366800000002,0.179648733,24,160,0.85,599,150,7251,2,355.0875,818.0785,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,104,15.074734214,15.760842509,-0.6861082950000004,0.185260653,24,160,0.85,599,150,7251,2,361.5625,832.983,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,105,15.058801395,15.699915317,-0.6411139220000006,0.178711247,24,160,0.85,599,150,7251,2,349.625,805.42925,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,106,15.06659729,15.839506387,-0.7729090969999994,0.188237666,22,160,0.8625,499,150,7351,2,315.2625,726.34425,1
threshold-scale-1p25,520364bcca39e572,threshold_scale,1.25,1,3,12,0.15,1.25,50,3,2,F3,107,15.094853078,15.867205328,-0.7723522500000009,0.188053464,25,160,0.84375,649,150,7201,2,361.65,833.23225,1
