archive,trajectory,pli_amplitude,noise,seed,algorithm,algorithm_name,search_mode,output_snr_db,frequency_mae_hz,rmse,tracker_calls,tracker_searches,tracker_grid_evaluations
main_F3_P020_Z2_N0.npz,F3,0.2,2,1029,7,B4,1,9.520768336351782,0.22553258895874023,0.04865345198214763,17,16,512
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,2,A2,0,18.09135790283412,0.07906315231323242,0.018137782124598507,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,2,A2,1,18.09135790283412,0.07906315231323242,0.018137782124598507,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,3,A3,0,17.121491190685564,0.17250715923309326,0.020280446688411714,25,24,4824
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,3,A3,1,17.121491190685564,0.17250715923309326,0.020280446688411714,25,24,768
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,7,B4,0,17.055280957879976,0.17755231380462647,0.020435629862856974,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1000,7,B4,1,17.055280957879976,0.17755231380462647,0.020435629862856974,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,2,A2,0,17.987264287710417,0.077709077835083,0.018356457008548526,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,2,A2,1,17.987264287710417,0.077709077835083,0.018356457008548526,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,3,A3,0,17.061825113050347,0.16692731285095214,0.020420238973507757,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,3,A3,1,17.061825113050347,0.16692731285095214,0.020420238973507757,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,7,B4,0,16.96280692122491,0.1781762113571167,0.020654359402444148,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1001,7,B4,1,16.96280692122491,0.1781762113571167,0.020654359402444148,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,2,A2,0,17.90872860858086,0.07687570953369141,0.0185231841980917,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,2,A2,1,17.90872860858086,0.07687570953369141,0.0185231841980917,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,3,A3,0,16.92645769201625,0.16943044662475587,0.02074097611100694,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,3,A3,1,16.92645769201625,0.16943044662475587,0.02074097611100694,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,7,B4,0,16.82486146679452,0.18050376796722412,0.020985001401151407,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1002,7,B4,1,16.82486146679452,0.18050376796722412,0.020985001401151407,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,2,A2,0,17.933001197791786,0.07770903015136718,0.01847149369357711,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,2,A2,1,17.933001197791786,0.07770903015136718,0.01847149369357711,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,3,A3,0,17.09328490008605,0.1630305519104004,0.020346411835241066,29,28,5628
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,3,A3,1,17.09328490008605,0.1630305519104004,0.020346411835241066,29,28,896
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,7,B4,0,16.920391443206526,0.17796220684051514,0.02075546672435889,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1003,7,B4,1,16.920391443206526,0.17796220684051514,0.02075546672435889,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,2,A2,0,17.93263147041615,0.07770903015136718,0.018472279975987545,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,2,A2,1,17.93263147041615,0.07770903015136718,0.018472279975987545,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,3,A3,0,17.0929859205776,0.1630305519104004,0.020347112196995483,29,28,5628
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,3,A3,1,17.0929859205776,0.1630305519104004,0.020347112196995483,29,28,896
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,7,B4,0,16.920102349861757,0.17796220684051514,0.02075615754215677,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1004,7,B4,1,16.920102349861757,0.17796220684051514,0.02075615754215677,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,2,A2,0,18.06732046785708,0.07458412551879882,0.018188046358848974,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,2,A2,1,18.06732046785708,0.07458412551879882,0.018188046358848974,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,3,A3,0,17.155498894734357,0.16470794582366943,0.02020119826943279,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,3,A3,1,17.155498894734357,0.16470794582366943,0.02020119826943279,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,7,B4,0,16.993815158868962,0.17149984741210939,0.020580755721970764,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1005,7,B4,1,16.993815158868962,0.17149984741210939,0.020580755721970764,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,2,A2,0,17.93269156386517,0.07802157306671142,0.01847215217570211,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,2,A2,1,17.93269156386517,0.07802157306671142,0.01847215217570211,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,3,A3,0,17.09297741160633,0.16336405181884767,0.0203471321296777,29,28,5628
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,3,A3,1,17.09297741160633,0.16336405181884767,0.0203471321296777,29,28,896
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,7,B4,0,16.919662762760453,0.17848949337005615,0.02075720802407579,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1006,7,B4,1,16.919662762760453,0.17848949337005615,0.02075720802407579,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,2,A2,0,17.933055973065237,0.07802157306671142,0.018471377208338403,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,2,A2,1,17.933055973065237,0.07802157306671142,0.018471377208338403,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,3,A3,0,17.077253037114687,0.1662825813293457,0.020384000627708128,25,24,4824
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,3,A3,1,17.077253037114687,0.1662825813293457,0.020384000627708128,25,24,768
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,7,B4,0,16.919954808039442,0.17848949337005615,0.02075651011713129,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1007,7,B4,1,16.919954808039442,0.17848949337005615,0.02075651011713129,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,2,A2,0,17.94790099671704,0.07864658737182617,0.018439834804232676,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,2,A2,1,17.94790099671704,0.07864658737182617,0.018439834804232676,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,3,A3,0,17.089327691047274,0.16690921688079835,0.020355683579633327,25,24,4824
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,3,A3,1,17.089327691047274,0.16690921688079835,0.020355683579633327,25,24,768
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,7,B4,0,16.93167352210835,0.17913157844543456,0.020728525004998312,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1008,7,B4,1,16.93167352210835,0.17913157844543456,0.020728525004998312,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,2,A2,0,17.93121300728083,0.07395906352996826,0.01847529686762211,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,2,A2,1,17.93121300728083,0.07395906352996826,0.01847529686762211,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,3,A3,0,17.076465166690774,0.16178378963470458,0.020385849681781032,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,3,A3,1,17.076465166690774,0.16178378963470458,0.020385849681781032,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,7,B4,0,16.918969524887842,0.1741201868057251,0.020758864763636302,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1009,7,B4,1,16.918969524887842,0.1741201868057251,0.020758864763636302,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,2,A2,0,17.95693901286856,0.07864658737182617,0.018420657396523932,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,2,A2,1,17.95693901286856,0.07864658737182617,0.018420657396523932,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,3,A3,0,17.063831069315263,0.16892723941802978,0.02041552358125787,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,3,A3,1,17.063831069315263,0.16892723941802978,0.02041552358125787,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,7,B4,0,16.938820778387015,0.17913157844543456,0.020711475382070545,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1010,7,B4,1,16.938820778387015,0.17913157844543456,0.020711475382070545,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,2,A2,0,18.030721373032243,0.07442777061462402,0.018264845681317792,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,2,A2,1,18.030721373032243,0.07442777061462402,0.018264845681317792,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,3,A3,0,17.137174177418537,0.15699250602722167,0.020243861948762567,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,3,A3,1,17.137174177418537,0.15699250602722167,0.020243861948762567,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,7,B4,0,17.097506504933225,0.165603684425354,0.020336525267011223,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1011,7,B4,1,17.097506504933225,0.165603684425354,0.020336525267011223,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,2,A2,0,17.919925522788247,0.07625067138671875,0.01849932148628215,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,2,A2,1,17.919925522788247,0.07625067138671875,0.01849932148628215,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,3,A3,0,16.936707621606878,0.16762208843231202,0.020716514810475626,32,31,6231
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,3,A3,1,16.936707621606878,0.16762208843231202,0.020716514810475626,32,31,992
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,7,B4,0,16.83352400784338,0.17987781429290772,0.020964083242349663,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1012,7,B4,1,16.83352400784338,0.17987781429290772,0.020964083242349663,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,2,A2,0,17.899262876433383,0.07718815708160401,0.018543381446843272,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,2,A2,1,17.899262876433383,0.07718815708160401,0.018543381446843272,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,3,A3,0,16.918912782299905,0.16974289417266847,0.020759000376176395,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,3,A3,1,16.918912782299905,0.16974289417266847,0.020759000376176395,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,7,B4,0,16.81749766185743,0.18081643104553222,0.021002799805931498,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1013,7,B4,1,16.81749766185743,0.18081643104553222,0.021002799805931498,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,2,A2,0,18.096753434808342,0.07812564277648926,0.01812651873094222,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,2,A2,1,18.096753434808342,0.07812564277648926,0.01812651873094222,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,3,A3,0,17.12580797650473,0.17156873989105226,0.02027037004719642,25,24,4824
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,3,A3,1,17.12580797650473,0.17156873989105226,0.02027037004719642,25,24,768
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,7,B4,0,17.01673371467399,0.17500293922424318,0.02052652299774865,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1014,7,B4,1,17.01673371467399,0.17500293922424318,0.02052652299774865,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,2,A2,0,17.93672371631907,0.07364659214019775,0.018463579047167316,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,2,A2,1,17.93672371631907,0.07364659214019775,0.018463579047167316,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,3,A3,0,17.10547594827078,0.1579447021484375,0.020317874735631312,29,28,5628
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,3,A3,1,17.10547594827078,0.1579447021484375,0.020317874735631312,29,28,896
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,7,B4,0,16.9233641407577,0.1738126745223999,0.020748364496413853,22,21,4221
main_F3_P050_Z0_N0.npz,F3,0.5,0,1015,7,B4,1,16.9233641407577,0.1738126745223999,0.020748364496413853,22,21,672
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,2,A2,0,18.033290366821205,0.08187577629089356,0.018259444353562564,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,2,A2,1,18.033290366821205,0.08187577629089356,0.018259444353562564,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,3,A3,0,17.16156425240871,0.16823628425598144,0.02018709669463346,27,26,5226
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,3,A3,1,17.16156425240871,0.16823628425598144,0.02018709669463346,27,26,832
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,7,B4,0,17.009766155706252,0.18036693572998047,0.020542995361981172,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1016,7,B4,1,17.009766155706252,0.18036693572998047,0.020542995361981172,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,2,A2,0,18.052200973427844,0.07520909214019775,0.018219733791749425,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,2,A2,1,18.052200973427844,0.07520909214019775,0.018219733791749425,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,3,A3,0,17.114232328830152,0.1644046058654785,0.020297402290846287,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,3,A3,1,17.114232328830152,0.1644046058654785,0.020297402290846287,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,7,B4,0,16.982158311411684,0.17172863388061524,0.020608394547095458,25,24,4824
main_F3_P050_Z0_N0.npz,F3,0.5,0,1017,7,B4,1,16.982158311411684,0.17172863388061524,0.020608394547095458,25,24,768
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,2,A2,0,17.909028748600452,0.07687570953369141,0.018522544142432908,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,2,A2,1,17.909028748600452,0.07687570953369141,0.018522544142432908,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,3,A3,0,16.926680840234518,0.16943044662475587,0.020740443263756413,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,3,A3,1,16.926680840234518,0.16943044662475587,0.020740443263756413,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,7,B4,0,16.82506806102042,0.18050376796722412,0.020984502278005423,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1018,7,B4,1,16.82506806102042,0.18050376796722412,0.020984502278005423,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,2,A2,0,17.919802465035097,0.07625067138671875,0.018499583578152755,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,2,A2,1,17.919802465035097,0.07625067138671875,0.018499583578152755,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,3,A3,0,16.93660773819265,0.16762208843231202,0.02071675304147027,32,31,6231
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,3,A3,1,16.93660773819265,0.16762208843231202,0.02071675304147027,32,31,992
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,7,B4,0,16.83342719392162,0.17987781429290772,0.020964316911727305,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1019,7,B4,1,16.83342719392162,0.17987781429290772,0.020964316911727305,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,2,A2,0,18.088309204758254,0.07593827152252197,0.0181441495008034,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,2,A2,1,18.088309204758254,0.07593827152252197,0.0181441495008034,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,3,A3,0,17.27294583926396,0.1561577548980713,0.0199298845958176,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,3,A3,1,17.27294583926396,0.1561577548980713,0.0199298845958176,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,7,B4,0,17.14395704059415,0.16709676265716553,0.020228059566762425,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1020,7,B4,1,17.14395704059415,0.16709676265716553,0.020228059566762425,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,2,A2,0,18.07050041809726,0.07458412551879882,0.01818138883741392,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,2,A2,1,18.07050041809726,0.07458412551879882,0.01818138883741392,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,3,A3,0,17.158082124595328,0.16470794582366943,0.020195191218734455,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,3,A3,1,17.158082124595328,0.16470794582366943,0.020195191218734455,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,7,B4,0,16.996295057486986,0.17149984741210939,0.020574880572208947,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1021,7,B4,1,16.996295057486986,0.17149984741210939,0.020574880572208947,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,2,A2,0,18.06077657425506,0.08062572383880615,0.018201754279524657,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,2,A2,1,18.06077657425506,0.08062572383880615,0.018201754279524657,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,3,A3,0,17.18401794759088,0.1669863739013672,0.02013497888473109,27,26,5226
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,3,A3,1,17.18401794759088,0.1669863739013672,0.02013497888473109,27,26,832
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,7,B4,0,17.031330684253867,0.17911534309387206,0.020492056360528026,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1022,7,B4,1,17.031330684253867,0.17911534309387206,0.020492056360528026,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,2,A2,0,18.07648923912525,0.07750072383880616,0.018168857299547068,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,2,A2,1,18.07648923912525,0.07750072383880616,0.018168857299547068,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,3,A3,0,17.263065913338732,0.15772037506103515,0.0199525671097858,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,3,A3,1,17.263065913338732,0.15772037506103515,0.0199525671097858,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,7,B4,0,17.134430589871965,0.1686609926223755,0.02025025733052942,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1023,7,B4,1,17.134430589871965,0.1686609926223755,0.02025025733052942,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,2,A2,0,17.86432671273885,0.07875072860717773,0.01861811636026829,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,2,A2,1,17.86432671273885,0.07875072860717773,0.01861811636026829,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,3,A3,0,17.100678477526998,0.15965377330780028,0.02032909999149139,28,27,5427
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,3,A3,1,17.100678477526998,0.15965377330780028,0.02032909999149139,28,27,864
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,7,B4,0,16.76440219034308,0.18071833992004394,0.021131579808879208,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1024,7,B4,1,16.76440219034308,0.18071833992004394,0.021131579808879208,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,2,A2,0,17.899259185380558,0.07718815708160401,0.01854338932682078,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,2,A2,1,17.899259185380558,0.07718815708160401,0.01854338932682078,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,3,A3,0,16.918918030966307,0.16974289417266847,0.020758987832034184,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,3,A3,1,16.918918030966307,0.16974289417266847,0.020758987832034184,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,7,B4,0,16.817504460646486,0.18081643104553222,0.02100278336621657,24,23,4623
main_F3_P050_Z0_N0.npz,F3,0.5,0,1025,7,B4,1,16.817504460646486,0.18081643104553222,0.02100278336621657,24,23,736
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,2,A2,0,18.075285106464996,0.074584077835083,0.01817137623910528,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,2,A2,1,18.075285106464996,0.074584077835083,0.01817137623910528,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,3,A3,0,17.218217378110147,0.15872890853881835,0.020055856195323803,29,28,5628
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,3,A3,1,17.218217378110147,0.15872890853881835,0.020055856195323803,29,28,896
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,7,B4,0,17.133478304587445,0.16574609184265138,0.020252477607325042,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1026,7,B4,1,17.133478304587445,0.16574609184265138,0.020252477607325042,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,2,A2,0,18.072717113069956,0.08031327629089355,0.018176749421924144,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,2,A2,1,18.072717113069956,0.08031327629089355,0.018176749421924144,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,3,A3,0,17.193773477448946,0.1666739263534546,0.020112377040963334,27,26,5226
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,3,A3,1,17.193773477448946,0.1666739263534546,0.020112377040963334,27,26,832
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,7,B4,0,17.040735228058264,0.17880289554595946,0.02046988083728817,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1027,7,B4,1,17.040735228058264,0.17880289554595946,0.02046988083728817,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,2,A2,0,18.0596035890106,0.07427148723602295,0.01820421249990029,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,2,A2,1,18.0596035890106,0.07427148723602295,0.01820421249990029,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,3,A3,0,17.16067769946529,0.15683495903015138,0.02018915726000144,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,3,A3,1,17.16067769946529,0.15683495903015138,0.02018915726000144,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,7,B4,0,17.120855339745773,0.16543376350402833,0.02028193137376199,26,25,5025
main_F3_P050_Z0_N0.npz,F3,0.5,0,1028,7,B4,1,17.120855339745773,0.16543376350402833,0.02028193137376199,26,25,800
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,2,A2,0,18.02200258073092,0.08156323337554931,0.01828318892013579,160,159,31959
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,2,A2,1,18.02200258073092,0.08156323337554931,0.01828318892013579,160,159,5088
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,3,A3,0,17.229676343470814,0.16139121437072754,0.0200294147090003,31,30,6030
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,3,A3,1,17.229676343470814,0.16139121437072754,0.0200294147090003,31,30,960
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,7,B4,0,17.05904274979043,0.1749297399520874,0.020426781265210345,27,26,5226
main_F3_P050_Z0_N0.npz,F3,0.5,0,1029,7,B4,1,17.05904274979043,0.1749297399520874,0.020426781265210345,27,26,832
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,2,A2,0,15.865704429023477,0.0796880235671997,0.02343510234158714,160,159,31959
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,2,A2,1,15.865704429023477,0.0796880235671997,0.02343510234158714,160,159,5088
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,3,A3,0,15.242548235741724,0.17609788608551025,0.02517819913671516,25,24,4824
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,3,A3,1,15.242548235741724,0.17609788608551025,0.02517819913671516,25,24,768
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,7,B4,0,15.205681872195802,0.18004462337493896,0.02528529252115033,20,19,3819
main_F3_P050_Z1_N0.npz,F3,0.5,1,1000,7,B4,1,15.205681872195802,0.18004462337493896,0.02528529252115033,20,19,608
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,2,A2,0,15.791692294353087,0.07708384895324707,0.02363564515117771,160,159,31959
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,2,A2,1,15.791692294353087,0.07708384895324707,0.02363564515117771,160,159,5088
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,3,A3,0,15.149974849250434,0.17348670864105226,0.02544798109235954,25,24,4824
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,3,A3,1,15.149974849250434,0.17348670864105226,0.02544798109235954,25,24,768
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,7,B4,0,15.12484204214703,0.17447810077667236,0.025521722002941106,25,24,4824
main_F3_P050_Z1_N0.npz,F3,0.5,1,1001,7,B4,1,15.12484204214703,0.17447810077667236,0.025521722002941106,25,24,768
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,2,A2,0,15.752711232196159,0.07781300449371338,0.023741957010523222,160,159,31959
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,2,A2,1,15.752711232196159,0.07781300449371338,0.023741957010523222,160,159,5088
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,3,A3,0,15.166286144018608,0.17076478385925292,0.025400236988740034,26,25,5025
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,3,A3,1,15.166286144018608,0.17076478385925292,0.025400236988740034,26,25,800
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,7,B4,0,15.093097378880994,0.181106538772583,0.0256151679026278,20,19,3819
main_F3_P050_Z1_N0.npz,F3,0.5,1,1002,7,B4,1,15.093097378880994,0.181106538772583,0.0256151679026278,20,19,608
