record,subject_cluster,selected_lead,segment,start_seconds,trajectory,pli_amplitude,noise,algorithm,algorithm_name,output_snr_db,prd_percent,correlation,frequency_mae_hz,tracker_calls,tracker_searches,tracker_grid_evaluations
118,subject_118,MLII,0,300,F2,0.5,none,3,A3,9.942049916294504,31.834461233469842,0.9564608724497177,0.22452149391174317,84,83,2656
118,subject_118,MLII,0,300,F2,0.5,none,7,B4,9.95227180350863,31.797019257524845,0.9565581015252362,0.2238670825958252,87,86,2752
118,subject_118,MLII,0,300,F2,0.5,20dB,2,A2,9.489406808385928,33.53742076751154,0.9518343182694182,0.23124997615814208,160,159,5088
118,subject_118,MLII,0,300,F2,0.5,20dB,3,A3,9.489406808385928,33.53742076751154,0.9518343182694182,0.23124997615814208,76,75,2400
118,subject_118,MLII,0,300,F2,0.5,20dB,7,B4,9.489406808385928,33.53742076751154,0.9518343182694182,0.23124997615814208,73,72,2304
118,subject_118,MLII,0,300,F3,0.2,none,2,A2,20.434689639671127,9.511861502104049,0.9964095281595207,0.08093752861022949,160,159,5088
118,subject_118,MLII,0,300,F3,0.2,none,3,A3,20.37105943826556,9.58179837910201,0.9963476057051962,0.10458261966705322,90,89,2848
118,subject_118,MLII,0,300,F3,0.2,none,7,B4,20.365007370574535,9.588477015631206,0.9963417597470585,0.1053591251373291,110,109,3488
118,subject_118,MLII,0,300,F3,0.2,20dB,2,A2,17.181954467401088,13.832550891448832,0.9917339926037819,0.07742185592651367,160,159,5088
118,subject_118,MLII,0,300,F3,0.2,20dB,3,A3,17.145259868981835,13.891111798764763,0.9916606275766223,0.11402544975280762,60,59,1888
118,subject_118,MLII,0,300,F3,0.2,20dB,7,B4,17.077298163584388,14.00022746744233,0.9915199621199345,0.14752116203308105,63,62,1984
118,subject_118,MLII,0,300,F3,0.5,none,2,A2,17.21218062795905,13.784498443184212,0.9918545421674598,0.07968788146972657,160,159,5088
118,subject_118,MLII,0,300,F3,0.5,none,3,A3,17.182978423576973,13.83092030533009,0.9917960897865068,0.08423790931701661,133,132,4224
118,subject_118,MLII,0,300,F3,0.5,none,7,B4,17.077351943213227,14.000140783782125,0.9915827664990711,0.09578676223754883,129,128,4096
118,subject_118,MLII,0,300,F3,0.5,20dB,2,A2,15.287035776276475,17.204743857074263,0.9871236677518268,0.07906265258789062,160,159,5088
118,subject_118,MLII,0,300,F3,0.5,20dB,3,A3,15.260643860287324,17.257099655787734,0.9870431814963843,0.08665328025817871,118,117,3744
118,subject_118,MLII,0,300,F3,0.5,20dB,7,B4,15.206304399742718,17.36539954627885,0.9868763322291438,0.09592111110687256,112,111,3552
118,subject_118,MLII,0,300,F4,0.2,none,2,A2,19.976384211101674,10.027225678222376,0.9959527653278331,0.23642823903182775,160,159,5088
118,subject_118,MLII,0,300,F4,0.2,none,3,A3,19.883543441982148,10.134978412347067,0.995853086192271,0.2503888658445363,124,123,3936
118,subject_118,MLII,0,300,F4,0.2,none,7,B4,19.695475580370783,10.35681505686463,0.9956449426005638,0.2675227675637409,120,119,3808
118,subject_118,MLII,0,300,F4,0.2,20dB,2,A2,16.91232898743064,14.268671866715001,0.9913131887405083,0.2337815885824844,160,159,5088
118,subject_118,MLII,0,300,F4,0.2,20dB,3,A3,16.826052977258385,14.411107280747498,0.9911279262886117,0.2587694278825704,116,115,3680
118,subject_118,MLII,0,300,F4,0.2,20dB,7,B4,16.744757395686737,14.546621217272774,0.9909521458498439,0.2708929571830914,111,110,3520
118,subject_118,MLII,0,300,F4,0.5,none,2,A2,15.836452190322877,16.150180873353474,0.9886622999792467,0.23063951891724885,160,159,5088
118,subject_118,MLII,0,300,F4,0.5,none,3,A3,15.835779681921373,16.15143135583141,0.9886604830034245,0.23071750563447296,159,158,5056
118,subject_118,MLII,0,300,F4,0.5,none,7,B4,15.831054710704562,16.16021984063077,0.9886477033863943,0.2312638418084842,158,157,5024
118,subject_118,MLII,0,300,F4,0.5,20dB,2,A2,14.392467485433913,19.071138749113768,0.9840190247397549,0.23448480704239988,160,159,5088
118,subject_118,MLII,0,300,F4,0.5,20dB,3,A3,14.38642073959608,19.084419884705824,0.9839966640457777,0.2353337679188647,152,151,4832
118,subject_118,MLII,0,300,F4,0.5,20dB,7,B4,14.380878811012218,19.096600357235324,0.9839759332374114,0.235808435467998,149,148,4736
118,subject_118,MLII,0,300,F5,0.2,none,2,A2,20.693361437915193,9.232768114522951,0.9966623291853648,0.06576688766479136,160,159,5088
118,subject_118,MLII,0,300,F5,0.2,none,3,A3,20.68647067246545,9.240095640542116,0.99665618388552,0.0699713420867881,96,95,3040
118,subject_118,MLII,0,300,F5,0.2,none,7,B4,20.630055673279553,9.300305537511274,0.9966042562741647,0.08654872894286685,81,80,2560
118,subject_118,MLII,0,300,F5,0.2,20dB,2,A2,17.220448223472587,13.771384019532013,0.9919407705480654,0.05794960975646113,160,159,5088
118,subject_118,MLII,0,300,F5,0.2,20dB,3,A3,17.20369288970482,13.79797505908756,0.9919079090992441,0.0744772005081078,57,56,1792
118,subject_118,MLII,0,300,F5,0.2,20dB,7,B4,17.202582031411396,13.799739826526238,0.9919054515596257,0.07783135414122419,50,49,1568
118,subject_118,MLII,0,300,F5,0.5,none,2,A2,17.57397089517368,13.222130989067482,0.9925360737835655,0.05019567489623746,160,159,5088
118,subject_118,MLII,0,300,F5,0.5,none,3,A3,17.569369404087382,13.2291374834119,0.9925278165054906,0.051941976547238866,120,119,3808
118,subject_118,MLII,0,300,F5,0.5,none,7,B4,17.554845416868282,13.251276903006074,0.9925015550451853,0.055610208511349415,119,118,3776
118,subject_118,MLII,0,300,F5,0.5,20dB,2,A2,15.656251839609164,16.48873765122843,0.9881212576505914,0.05239827632903982,160,159,5088
118,subject_118,MLII,0,300,F5,0.5,20dB,3,A3,15.636124335083004,16.526990723315727,0.9880646754143189,0.05911069869995025,79,78,2496
118,subject_118,MLII,0,300,F5,0.5,20dB,7,B4,15.605159021227031,16.58601481676077,0.9879767985833889,0.06254010677337547,75,74,2368
118,subject_118,MLII,1,900,F0,0.2,none,2,A2,20.699605406254395,9.22613342509988,0.9966632297749863,0.005866551399230957,160,159,5088
118,subject_118,MLII,1,900,F0,0.2,none,3,A3,20.700675057815957,9.224997313451876,0.9966641792480752,0.004568171501159668,74,73,2336
118,subject_118,MLII,1,900,F0,0.2,none,7,B4,20.698661630221515,9.227135956451251,0.9966622107651054,0.0061228275299072266,82,81,2592
118,subject_118,MLII,1,900,F0,0.2,20dB,2,A2,17.1435230649289,13.893889738319324,0.9916432243410691,0.012513184547424316,160,159,5088
118,subject_118,MLII,1,900,F0,0.2,20dB,3,A3,17.144789706010865,13.891863775620147,0.9916458935257818,0.010297870635986328,58,57,1824
118,subject_118,MLII,1,900,F0,0.2,20dB,7,B4,17.146070270897155,13.889815842430863,0.9916485096800494,0.004268121719360351,45,44,1408
118,subject_118,MLII,1,900,F0,0.5,none,2,A2,17.802868330707454,12.87824208545278,0.9929641630401458,0.0028124570846557615,160,159,5088
118,subject_118,MLII,1,900,F0,0.5,none,3,A3,17.802868330707454,12.87824208545278,0.9929641630401458,0.0028124570846557615,75,74,2368
118,subject_118,MLII,1,900,F0,0.5,none,7,B4,17.802868330707454,12.87824208545278,0.9929641630401458,0.0028124570846557615,82,81,2592
118,subject_118,MLII,1,900,F0,0.5,20dB,2,A2,15.509376385041026,16.76992738148352,0.9876972588130977,0.002812361717224121,160,159,5088
118,subject_118,MLII,1,900,F0,0.5,20dB,3,A3,15.50939106909022,16.769899030878026,0.9876972931223524,0.002656102180480957,43,42,1344
118,subject_118,MLII,1,900,F0,0.5,20dB,7,B4,15.508267746030551,16.77206797767133,0.9876938220851896,0.003359055519104004,34,33,1056
118,subject_118,MLII,1,900,F1,0.2,none,2,A2,19.67963973022052,10.375714538634089,0.995625177743589,0.08148782253265381,160,159,5088
118,subject_118,MLII,1,900,F1,0.2,none,3,A3,19.679080430297592,10.376382670906631,0.9956245686829508,0.08245298862457276,79,78,2496
118,subject_118,MLII,1,900,F1,0.2,none,7,B4,19.681556038632777,10.373425668211993,0.9956274100685593,0.08247599601745606,68,67,2144
118,subject_118,MLII,1,900,F1,0.2,20dB,2,A2,16.81997997299971,14.42118680737631,0.9910413301111514,0.08497371673583984,160,159,5088
118,subject_118,MLII,1,900,F1,0.2,20dB,3,A3,16.8206634018813,14.420052154709817,0.9910427929347425,0.08198838233947754,74,73,2336
118,subject_118,MLII,1,900,F1,0.2,20dB,7,B4,16.82063168698987,14.420104806912704,0.9910426832345307,0.08151659965515137,74,73,2336
118,subject_118,MLII,1,900,F1,0.5,none,2,A2,15.175064657655746,17.42796858260256,0.986742749718153,0.07624988555908203,160,159,5088
118,subject_118,MLII,1,900,F1,0.5,none,3,A3,15.175064657655746,17.42796858260256,0.986742749718153,0.07624988555908203,83,82,2624
118,subject_118,MLII,1,900,F1,0.5,none,7,B4,15.175064657655746,17.42796858260256,0.986742749718153,0.07624988555908203,69,68,2176
118,subject_118,MLII,1,900,F1,0.5,20dB,2,A2,13.81397364448528,20.384558937429752,0.9817755766171533,0.07781250476837158,160,159,5088
118,subject_118,MLII,1,900,F1,0.5,20dB,3,A3,13.813973902074547,20.384558332904053,0.9817755777875693,0.07781307697296143,74,73,2336
118,subject_118,MLII,1,900,F1,0.5,20dB,7,B4,13.81397364448528,20.384558937429752,0.9817755766171533,0.07781250476837158,76,75,2400
118,subject_118,MLII,1,900,F2,0.2,none,2,A2,16.419939467797896,15.100906823182147,0.9901127339127472,0.23306090831756593,160,159,5088
118,subject_118,MLII,1,900,F2,0.2,none,3,A3,16.419111910309994,15.102345646881462,0.9901108762000747,0.2353039026260376,78,77,2464
118,subject_118,MLII,1,900,F2,0.2,none,7,B4,16.40858557946652,15.120659102462602,0.9900858100015508,0.24116117954254152,67,66,2112
118,subject_118,MLII,1,900,F2,0.2,20dB,2,A2,14.700810959160542,18.40600150860847,0.985153743190919,0.24994800090789795,160,159,5088
118,subject_118,MLII,1,900,F2,0.2,20dB,3,A3,14.70246700325651,18.4024925710294,0.9851597217590157,0.2525602102279663,65,64,2048
118,subject_118,MLII,1,900,F2,0.2,20dB,7,B4,14.701017405090175,18.405564040589223,0.9851541896545155,0.2449056625366211,64,63,2016
118,subject_118,MLII,1,900,F2,0.5,none,2,A2,9.909189601828494,31.955125030909077,0.9561459793705788,0.22773926258087157,160,159,5088
118,subject_118,MLII,1,900,F2,0.5,none,3,A3,9.907330128131221,31.96196671065623,0.9561282372041271,0.22834465503692628,78,77,2464
118,subject_118,MLII,1,900,F2,0.5,none,7,B4,9.908396917181362,31.95804142680383,0.9561384084400443,0.23018734455108641,67,66,2112
118,subject_118,MLII,1,900,F2,0.5,20dB,2,A2,9.44351580666249,33.715081272586,0.9513785675790194,0.2317652702331543,160,159,5088
118,subject_118,MLII,1,900,F2,0.5,20dB,3,A3,9.442116909698498,33.720511657379134,0.9513638204425523,0.2312925100326538,63,62,1984
118,subject_118,MLII,1,900,F2,0.5,20dB,7,B4,9.443936744523052,33.713447403070106,0.9513833780608506,0.22897751331329347,48,47,1504
118,subject_118,MLII,1,900,F3,0.2,none,2,A2,20.224094392523497,9.74530153950187,0.9961849791529297,0.08515888066362552,160,159,5088
118,subject_118,MLII,1,900,F3,0.2,none,3,A3,20.197779683067516,9.774870604215362,0.9961577177899528,0.09500937409471684,95,94,3008
118,subject_118,MLII,1,900,F3,0.2,none,7,B4,20.197796013163547,9.774852226774216,0.9961584690631732,0.09531989903520756,131,130,4160
118,subject_118,MLII,1,900,F3,0.2,20dB,2,A2,16.950767272823924,14.205667248483431,0.9913678389146706,0.08139996528625489,160,159,5088
118,subject_118,MLII,1,900,F3,0.2,20dB,3,A3,16.9229534490151,14.251229330448679,0.9913077600548383,0.10127594470977783,74,73,2336
118,subject_118,MLII,1,900,F3,0.2,20dB,7,B4,16.874385774347303,14.331139139004105,0.9912036739686564,0.1264394998550415,71,70,2240
118,subject_118,MLII,1,900,F3,0.5,none,2,A2,17.080670172036854,13.994793436198172,0.9915482725704189,0.07312560081481934,160,159,5088
118,subject_118,MLII,1,900,F3,0.5,none,3,A3,17.07017531633578,14.011713073736873,0.9915267167168808,0.07485489845275879,141,140,4480
118,subject_118,MLII,1,900,F3,0.5,none,7,B4,17.080301424890113,13.995387577950726,0.9915475170352537,0.07320492267608643,149,148,4736
118,subject_118,MLII,1,900,F3,0.5,20dB,2,A2,15.537707548377146,16.715317253244,0.9878026468485333,0.074271559715271,160,159,5088
118,subject_118,MLII,1,900,F3,0.5,20dB,3,A3,15.520152269574671,16.749135181917197,0.9877519056579077,0.0785630464553833,132,131,4192
118,subject_118,MLII,1,900,F3,0.5,20dB,7,B4,15.506715250894223,16.775066044906772,0.9877125537744306,0.08076260089874268,133,132,4224
118,subject_118,MLII,1,900,F4,0.2,none,2,A2,19.89755671464952,10.118640480325007,0.9958564099776146,0.23536010573051272,160,159,5088
118,subject_118,MLII,1,900,F4,0.2,none,3,A3,19.869885516223118,10.15092748754344,0.9958261495717973,0.2397874910607129,141,140,4480
118,subject_118,MLII,1,900,F4,0.2,none,7,B4,19.865350980144378,10.156228241528103,0.995821186468003,0.2405747730507642,152,151,4832
118,subject_118,MLII,1,900,F4,0.2,20dB,2,A2,16.81353620362912,14.431889370253625,0.9910289617375446,0.23497385572753057,160,159,5088
118,subject_118,MLII,1,900,F4,0.2,20dB,3,A3,16.79281138093079,14.466365454359364,0.9909838611371187,0.24256555795221751,138,137,4384
118,subject_118,MLII,1,900,F4,0.2,20dB,7,B4,16.80859861310348,14.44009567046551,0.9910182363904209,0.23703574728331672,151,150,4800
118,subject_118,MLII,1,900,F4,0.5,none,2,A2,15.605507958504571,16.5853485666641,0.9879493228952411,0.23649817366998394,160,159,5088
118,subject_118,MLII,1,900,F4,0.5,none,3,A3,15.605507958504571,16.5853485666641,0.9879493228952411,0.23649817366998394,160,159,5088
118,subject_118,MLII,1,900,F4,0.5,none,7,B4,15.605507958504571,16.5853485666641,0.9879493228952411,0.23649817366998394,160,159,5088
118,subject_118,MLII,1,900,F4,0.5,20dB,2,A2,14.458493508261212,18.926718630156195,0.9843638140449673,0.22833357979358698,160,159,5088
118,subject_118,MLII,1,900,F4,0.5,20dB,3,A3,14.45487563841632,18.934603679356602,0.9843506197240272,0.22895790268482233,158,157,5024
118,subject_118,MLII,1,900,F4,0.5,20dB,7,B4,14.45481506641595,18.934735722344477,0.9843503728834918,0.22880209614337946,158,157,5024
118,subject_118,MLII,1,900,F5,0.2,none,2,A2,20.420485645262225,9.527428955259804,0.9963862282878994,0.06322524547576398,160,159,5088
118,subject_118,MLII,1,900,F5,0.2,none,3,A3,20.41428237931661,9.534235659862041,0.9963805515557519,0.0681703424453672,95,94,3008
118,subject_118,MLII,1,900,F5,0.2,none,7,B4,20.398562992614792,9.551505973199953,0.9963650088819146,0.07275155067443242,91,90,2880
118,subject_118,MLII,1,900,F5,0.2,20dB,2,A2,17.188008990945086,13.822912270283098,0.9917632251155931,0.06419801235198737,160,159,5088
118,subject_118,MLII,1,900,F5,0.2,20dB,3,A3,17.185772973649676,13.826471174541885,0.9917587912663783,0.06969302177428834,87,86,2752
118,subject_118,MLII,1,900,F5,0.2,20dB,7,B4,17.176759142022856,13.84082712174029,0.9917406290094587,0.07682984352111433,75,74,2368
118,subject_118,MLII,1,900,F5,0.5,none,2,A2,17.483740881887545,13.360199927551406,0.9923576971684542,0.05448704242705942,160,159,5088
118,subject_118,MLII,1,900,F5,0.5,none,3,A3,17.475599878604914,13.372727880713262,0.9923424705134537,0.05464398384093903,126,125,4000
118,subject_118,MLII,1,900,F5,0.5,none,7,B4,17.48100215380628,13.364413165963567,0.9923524711456415,0.05462720870971199,143,142,4544
118,subject_118,MLII,1,900,F5,0.5,20dB,2,A2,15.379442886178117,17.02267693389978,0.987241339422871,0.0625921630859347,160,159,5088
118,subject_118,MLII,1,900,F5,0.5,20dB,3,A3,15.380053333161769,17.021480616991244,0.9872429472901444,0.061668930053708236,85,84,2688
118,subject_118,MLII,1,900,F5,0.5,20dB,7,B4,15.366043021103463,17.04895836529928,0.9872007497536708,0.0651201486587496,89,88,2816
118,subject_118,MLII,2,1500,F0,0.2,none,2,A2,20.502299442549553,9.438109853935973,0.9964638318647153,0.007245826721191406,160,159,5088
118,subject_118,MLII,2,1500,F0,0.2,none,3,A3,20.501143235204985,9.439366275409471,0.9964626427327499,0.007796049118041992,67,66,2112
118,subject_118,MLII,2,1500,F0,0.2,none,7,B4,20.50361423832821,9.436681301610243,0.9964650539460591,0.0024413108825683595,61,60,1920
118,subject_118,MLII,2,1500,F0,0.2,20dB,2,A2,17.12221480035727,13.928016098194549,0.9916282594271547,0.008212590217590332,160,159,5088
118,subject_118,MLII,2,1500,F0,0.2,20dB,3,A3,17.12205659546334,13.92826978555054,0.9916279297100813,0.008462738990783692,49,48,1536
118,subject_118,MLII,2,1500,F0,0.2,20dB,7,B4,17.118410857137352,13.934117141124554,0.9916201587234875,0.010961198806762695,27,26,832
118,subject_118,MLII,2,1500,F0,0.5,none,2,A2,17.701531776152986,13.02936982599201,0.9927714380537108,0.0062401056289672855,160,159,5088
118,subject_118,MLII,2,1500,F0,0.5,none,3,A3,17.701364256212557,13.02962111865128,0.9927711296318993,0.006431794166564942,67,66,2112
118,subject_118,MLII,2,1500,F0,0.5,none,7,B4,17.701531776152986,13.02936982599201,0.9927714380537108,0.0062401056289672855,61,60,1920
118,subject_118,MLII,2,1500,F0,0.5,20dB,2,A2,15.533252804419963,16.723892214921566,0.9879361280554823,0.00561521053314209,160,159,5088
118,subject_118,MLII,2,1500,F0,0.5,20dB,3,A3,15.534099730434983,16.722261615239844,0.9879386184508996,0.0050389766693115234,50,49,1568
118,subject_118,MLII,2,1500,F0,0.5,20dB,7,B4,15.53067036807099,16.7288652009764,0.9879288465076903,0.008686113357543945,34,33,1056
118,subject_118,MLII,2,1500,F1,0.2,none,2,A2,19.462996446727747,10.637759751099637,0.9953452400826865,0.08120100498199463,160,159,5088
118,subject_118,MLII,2,1500,F1,0.2,none,3,A3,19.459424923986628,10.642134756381665,0.9953407089005949,0.08227534294128418,87,86,2752
118,subject_118,MLII,2,1500,F1,0.2,none,7,B4,19.463042486486877,10.637703365557218,0.9953452747539703,0.08110332489013672,74,73,2336
118,subject_118,MLII,2,1500,F1,0.2,20dB,2,A2,16.64307976103395,14.717905565639544,0.9905839107968939,0.08497762680053711,160,159,5088
118,subject_118,MLII,2,1500,F1,0.2,20dB,3,A3,16.642063710043665,14.719627325623716,0.9905816080917804,0.08748428821563721,70,69,2208
118,subject_118,MLII,2,1500,F1,0.2,20dB,7,B4,16.64270937946261,14.718533176332778,0.9905829833405396,0.08574185371398926,72,71,2272
118,subject_118,MLII,2,1500,F1,0.5,none,2,A2,15.106772005120114,17.56553572955854,0.986498630876269,0.08092522621154785,160,159,5088
118,subject_118,MLII,2,1500,F1,0.5,none,3,A3,15.106772005120114,17.56553572955854,0.986498630876269,0.08092522621154785,89,88,2816
118,subject_118,MLII,2,1500,F1,0.5,none,7,B4,15.106772005120114,17.56553572955854,0.986498630876269,0.08092522621154785,106,105,3360
118,subject_118,MLII,2,1500,F1,0.5,20dB,2,A2,13.881583376866125,20.226504304814185,0.9820202113034499,0.08155014514923095,160,159,5088
118,subject_118,MLII,2,1500,F1,0.5,20dB,3,A3,13.881617446250264,20.22642496887715,0.9820203855266114,0.08202645778656006,81,80,2560
118,subject_118,MLII,2,1500,F1,0.5,20dB,7,B4,13.881583376866125,20.226504304814185,0.9820202113034499,0.08155014514923095,77,76,2432
118,subject_118,MLII,2,1500,F2,0.2,none,2,A2,16.341920966949928,15.237157326512083,0.989905301487369,0.23928561210632324,160,159,5088
118,subject_118,MLII,2,1500,F2,0.2,none,3,A3,16.341935127949473,15.237132484704151,0.9899054007281315,0.2378208875656128,86,85,2720
118,subject_118,MLII,2,1500,F2,0.2,none,7,B4,16.34278791718186,15.235636561408706,0.9899076310806313,0.24190104007720947,74,73,2336
118,subject_118,MLII,2,1500,F2,0.2,20dB,2,A2,14.743289030386066,18.31620723296356,0.9851705614741137,0.23238976001739503,160,159,5088
118,subject_118,MLII,2,1500,F2,0.2,20dB,3,A3,14.742667612103677,18.317517684014305,0.9851685531482692,0.23350775241851807,72,71,2272
118,subject_118,MLII,2,1500,F2,0.2,20dB,7,B4,14.743262016707956,18.316264197640344,0.9851705700033754,0.23044068813323976,77,76,2432
118,subject_118,MLII,2,1500,F2,0.5,none,2,A2,9.871303043382792,32.09481287475442,0.9556731641285335,0.2308885097503662,160,159,5088
118,subject_118,MLII,2,1500,F2,0.5,none,3,A3,9.871303043382792,32.09481287475442,0.9556731641285335,0.2308885097503662,86,85,2720
118,subject_118,MLII,2,1500,F2,0.5,none,7,B4,9.871303043382792,32.09481287475442,0.9556731641285335,0.2308885097503662,78,77,2464
118,subject_118,MLII,2,1500,F2,0.5,20dB,2,A2,9.471737562530464,33.605713608543134,0.9513305877084406,0.22514123916625978,160,159,5088
118,subject_118,MLII,2,1500,F2,0.5,20dB,3,A3,9.471890183434851,33.605123123335865,0.9513322842438385,0.22471220493316652,67,66,2112
118,subject_118,MLII,2,1500,F2,0.5,20dB,7,B4,9.471359045471447,33.6071781232424,0.951326969865116,0.22746875286102294,73,72,2304
118,subject_118,MLII,2,1500,F3,0.2,none,2,A2,20.315344978314606,9.643457063617646,0.9962807975024341,0.08026026439666747,160,159,5088
118,subject_118,MLII,2,1500,F3,0.2,none,3,A3,20.2942440516221,9.666912720654967,0.9962597431893867,0.09019881439208985,105,104,3328
118,subject_118,MLII,2,1500,F3,0.2,none,7,B4,20.294293928210664,9.6668572109416,0.9962598877846568,0.08805683803558349,131,130,4160
118,subject_118,MLII,2,1500,F3,0.2,20dB,2,A2,17.15256495457988,13.879433881984188,0.9916506269154934,0.0801078290939331,160,159,5088
118,subject_118,MLII,2,1500,F3,0.2,20dB,3,A3,17.121984732630363,13.92838502176785,0.9915877363533762,0.10487961769104004,76,75,2400
118,subject_118,MLII,2,1500,F3,0.2,20dB,7,B4,17.070129614098366,14.011786761646846,0.9914795245547839,0.12657745415044835,71,70,2240
118,subject_118,MLII,2,1500,F3,0.5,none,2,A2,17.179677292987066,13.836177838830931,0.991774524365966,0.07531309127807617,160,159,5088
118,subject_118,MLII,2,1500,F3,0.5,none,3,A3,17.179650284671798,13.836220861762339,0.9917744709856435,0.07531797885894775,148,147,4704
118,subject_118,MLII,2,1500,F3,0.5,none,7,B4,17.179677154613582,13.836178059252813,0.9917745241454071,0.0753138542175293,149,148,4736
118,subject_118,MLII,2,1500,F3,0.5,20dB,2,A2,15.28772240360751,17.203383861081694,0.9870839830266914,0.07520871162414551,160,159,5088
118,subject_118,MLII,2,1500,F3,0.5,20dB,3,A3,15.283005527426727,17.2127287033699,0.9870696680259424,0.07640700340270996,133,132,4224
118,subject_118,MLII,2,1500,F3,0.5,20dB,7,B4,15.274471793738611,17.22964821655882,0.9870432631214956,0.07810156345367432,133,132,4224
118,subject_118,MLII,2,1500,F4,0.2,none,2,A2,19.69650086083582,10.35559261325818,0.9956206518010583,0.23867287058055858,160,159,5088
118,subject_118,MLII,2,1500,F4,0.2,none,3,A3,19.69457938116914,10.357883715556742,0.9956184714110576,0.23912863153636915,156,155,4960
118,subject_118,MLII,2,1500,F4,0.2,none,7,B4,19.69650086083582,10.35559261325818,0.9956206518010583,0.23867287058055858,160,159,5088
118,subject_118,MLII,2,1500,F4,0.2,20dB,2,A2,16.793252499477063,14.4656307508269,0.9909445769472959,0.24014073356651658,160,159,5088
118,subject_118,MLII,2,1500,F4,0.2,20dB,3,A3,16.759490964267492,14.52196721248461,0.9908703639397143,0.2506702278521001,132,131,4192
118,subject_118,MLII,2,1500,F4,0.2,20dB,7,B4,16.709325870502855,14.60608106103879,0.9907591576095424,0.2626828525927007,138,137,4384
118,subject_118,MLII,2,1500,F4,0.5,none,2,A2,15.719191339936955,16.369689171873425,0.9883235278262288,0.23775554080407818,160,159,5088
118,subject_118,MLII,2,1500,F4,0.5,none,3,A3,15.718999158744488,16.37005136634282,0.9883229947029669,0.23777516265313825,159,158,5056
118,subject_118,MLII,2,1500,F4,0.5,none,7,B4,15.719191339936955,16.369689171873425,0.9883235278262288,0.23775554080407818,160,159,5088
118,subject_118,MLII,2,1500,F4,0.5,20dB,2,A2,14.251425878926982,19.383344125293657,0.9834711824712272,0.23776542588532862,160,159,5088
118,subject_118,MLII,2,1500,F4,0.5,20dB,3,A3,14.251425878926982,19.383344125293657,0.9834711824712272,0.23776542588532862,160,159,5088
118,subject_118,MLII,2,1500,F4,0.5,20dB,7,B4,14.251425878926982,19.383344125293657,0.9834711824712272,0.23776542588532862,160,159,5088
118,subject_118,MLII,2,1500,F5,0.2,none,2,A2,20.423768914422116,9.52382823923643,0.99638701259695,0.06195433139800777,160,159,5088
118,subject_118,MLII,2,1500,F5,0.2,none,3,A3,20.414272743923448,9.534246211020008,0.9963779976228856,0.06786366939544379,96,95,3040
118,subject_118,MLII,2,1500,F5,0.2,none,7,B4,20.412100631965885,9.536630772731469,0.9963760527496582,0.06735719203948651,91,90,2880
118,subject_118,MLII,2,1500,F5,0.2,20dB,2,A2,17.019869952632575,14.093098991085634,0.9914634800821389,0.05876335620879863,160,159,5088
118,subject_118,MLII,2,1500,F5,0.2,20dB,3,A3,17.00911700471355,14.110556753920333,0.991440876935956,0.06451331138610472,62,61,1952
118,subject_118,MLII,2,1500,F5,0.2,20dB,7,B4,16.99779144833873,14.128967549619531,0.9914167929652742,0.06916194438933934,54,53,1696
118,subject_118,MLII,2,1500,F5,0.5,none,2,A2,17.477339688803358,13.37004951524818,0.992358677403556,0.06770277023314737,160,159,5088
118,subject_118,MLII,2,1500,F5,0.5,none,3,A3,17.478006174911364,13.369023643314792,0.9923598063131086,0.06714205265044484,138,137,4384
118,subject_118,MLII,2,1500,F5,0.5,none,7,B4,17.47780255581599,13.369337050521358,0.9923594921212257,0.06687294483184143,136,135,4320
118,subject_118,MLII,2,1500,F5,0.5,20dB,2,A2,15.544549639893388,16.702155321980417,0.987717055122604,0.06645467758178078,160,159,5088
118,subject_118,MLII,2,1500,F5,0.5,20dB,3,A3,15.532598263236688,16.72515252205322,0.9876809902745439,0.06768676280974688,117,116,3712
118,subject_118,MLII,2,1500,F5,0.5,20dB,7,B4,15.515225319853279,16.7586385457533,0.987630163464455,0.07045219421386158,112,111,3552
119,subject_119,MLII,0,300,F0,0.2,none,2,A2,22.385492739819664,7.59845617577907,0.9980536355704744,0.019900703430175783,160,159,5088
119,subject_119,MLII,0,300,F0,0.2,none,3,A3,22.38534996987633,7.598581072608133,0.9980535551971548,0.02026364803314209,90,89,2848
119,subject_119,MLII,0,300,F0,0.2,none,7,B4,22.385492739819664,7.59845617577907,0.9980536355704744,0.019900703430175783,118,117,3744
119,subject_119,MLII,0,300,F0,0.2,20dB,2,A2,17.905035720281006,12.72764970487748,0.9933570414184436,0.010817885398864746,160,159,5088
119,subject_119,MLII,0,300,F0,0.2,20dB,3,A3,17.90545294646117,12.727038347681846,0.9933577100239871,0.010200095176696778,52,51,1632
119,subject_119,MLII,0,300,F0,0.2,20dB,7,B4,17.905402884109783,12.72711170197583,0.9933575972497382,0.009123420715332032,45,44,1408
119,subject_119,MLII,0,300,F0,0.5,none,2,A2,18.470154154452306,11.925930999051277,0.994186804771708,0.010000014305114746,160,159,5088
119,subject_119,MLII,0,300,F0,0.5,none,3,A3,18.470154154452306,11.925930999051277,0.994186804771708,0.010000014305114746,90,89,2848
119,subject_119,MLII,0,300,F0,0.5,none,7,B4,18.470154154452306,11.925930999051277,0.994186804771708,0.010000014305114746,118,117,3744
