algorithm,archive,archive_algorithm_index,archive_seed_index,f42_amplitude_error,f42_clean_amplitude,f42_output_amplitude,f42_phase_error_rad,f58_amplitude_error,f58_clean_amplitude,f58_output_amplitude,f58_phase_error_rad,frequency_mae_hz,frequency_p95_abs_error_hz,input_sha256,input_snr_db,matrix,near_line,noise,output_sha256,output_snr_db,pli_amplitude,rmse,run_id,sample_count,seed,snr_improvement_db,state_fast_fraction,state_mid_fraction,state_slow_fraction,state_transitions,status,tracker_calls,trajectory
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,18,,,,,,,,,0.3009329080581665,0.5999908447265625,DD98A8BA2CFAEA9BCEFD6B7701B5CAE5E10AEB7F08A30831C4C513B2D286809B,0.28154562800476907,main,N0,0,FCA40A6C1A5192CF324D0E8BCD62709408C5BC6E87F757337286406E557D1B2A,20.59934669723757,0.2,0.013588913714868684,main-A1-F5-P0.20-Z0-N0-S1018,8000,1018,20.3178010692328,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,18,,,,,,,,,0.0444303035736084,0.10437393188475941,DD98A8BA2CFAEA9BCEFD6B7701B5CAE5E10AEB7F08A30831C4C513B2D286809B,0.28154562800476907,main,N0,0,A32CE73F3903C4D23720C527334B91F01DF37EF21AE7B9F4698F9F1CDC42D617,22.318063649172828,0.2,0.011149333169117615,main-A2-F5-P0.20-Z0-N0-S1018,8000,1018,22.03651802116806,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,18,,,,,,,,,0.07047147750854492,0.21271514892578125,DD98A8BA2CFAEA9BCEFD6B7701B5CAE5E10AEB7F08A30831C4C513B2D286809B,0.28154562800476907,main,N0,0,3BA64D979EB131D3015469E3256198AB2EBDC1999D479D8C2EA340C4D8ABC1CD,22.22618742127942,0.2,0.01126789275484901,main-A3-F5-P0.20-Z0-N0-S1018,8000,1018,21.94464179327465,0.018625,0.01875,0.962625,2,PASS,15,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,19,,,,,,,,,0.20437188148498536,0.399993896484375,1D9157D5EB278E37194FE842FF2BF239DD32A00D621E32CBEBCD7670DE1D99C8,0.27405222245512467,main,N0,0,78D5BC7C6EAF985167A75B92A3097901592D45C68A0A59FD91F74A7E0B39F834,11.100565206724333,0.2,0.04056241607247724,main-A0-F5-P0.20-Z0-N0-S1019,8000,1019,10.826512984269208,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,19,,,,,,,,,0.20437188148498536,0.399993896484375,1D9157D5EB278E37194FE842FF2BF239DD32A00D621E32CBEBCD7670DE1D99C8,0.27405222245512467,main,N0,0,EA333AB9ADDF9431E7F87D2EA9331D08AF0BDA25AD737F3DFDDD3DD427DB8584,21.457650505287926,0.2,0.012310325904268152,main-A1-F5-P0.20-Z0-N0-S1019,8000,1019,21.1835982828328,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,19,,,,,,,,,0.05932736396789551,0.15019168853759762,1D9157D5EB278E37194FE842FF2BF239DD32A00D621E32CBEBCD7670DE1D99C8,0.27405222245512467,main,N0,0,B49946494498E9AAC5ED3CE94BE8134A691376AAEECB59DB289FDDAAA99D6623,22.27755573555899,0.2,0.011201451146493069,main-A2-F5-P0.20-Z0-N0-S1019,8000,1019,22.00350351310387,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,19,,,,,,,,,0.0969416618347168,0.25341739654540585,1D9157D5EB278E37194FE842FF2BF239DD32A00D621E32CBEBCD7670DE1D99C8,0.27405222245512467,main,N0,0,4EBED107B571E03CAA68520DA692624DC6B3B46E063948EE86C9203EB9BBCCC6,22.116326066834695,0.2,0.01141131706696244,main-A3-F5-P0.20-Z0-N0-S1019,8000,1019,21.84227384437957,0.018625,0.01875,0.962625,2,PASS,15,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,20,,,,,,,,,0.4834301233291626,0.79998779296875,2A6476CE105E63E661233DA85586CC369B4590ED7E0CF1698CE1EB15128EB82E,0.2823849791555241,main,N0,0,13853E0463221C723B506FAD1390835685F3EF7E7E6EEDCF5FB2BAF2D8FDC3DE,5.93324671585386,0.2,0.07353426233072663,main-A0-F5-P0.20-Z0-N0-S1020,8000,1020,5.650861736698336,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,20,,,,,,,,,0.4834301233291626,0.79998779296875,2A6476CE105E63E661233DA85586CC369B4590ED7E0CF1698CE1EB15128EB82E,0.2823849791555241,main,N0,0,9A0621CCC67DE116D925CF1AE803BEA4A1560BF0A444388AFB778854B023C48D,19.1912456958214,0.2,0.015980478939185725,main-A1-F5-P0.20-Z0-N0-S1020,8000,1020,18.908860716665878,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,20,,,,,,,,,0.0597416877746582,0.18239879608153187,2A6476CE105E63E661233DA85586CC369B4590ED7E0CF1698CE1EB15128EB82E,0.2823849791555241,main,N0,0,713E184CE27D9DD46036894906F8E7F0FE5D237D3EE841B4DB68651787FA6785,22.34539103793827,0.2,0.011114310461696215,main-A2-F5-P0.20-Z0-N0-S1020,8000,1020,22.063006058782747,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,20,,,,,,,,,0.09368331432342529,0.266357421875,2A6476CE105E63E661233DA85586CC369B4590ED7E0CF1698CE1EB15128EB82E,0.2823849791555241,main,N0,0,B5DDBDC58FF81AFBF52BEDDB132F23179A4EDB18F3EFD682BEA41520964325AE,22.21904099082444,0.2,0.01127716737736685,main-A3-F5-P0.20-Z0-N0-S1020,8000,1020,21.936656011668916,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,21,,,,,,,,,0.2103092908859253,0.399993896484375,11B5D63C685F63E58088BAE45725BCFB5B42063846B82E4A4E5BBBA4C5F9699A,0.27256159541077984,main,N0,0,D1622DF0B372EA4806D4E79108D92C03E5554DA984DA3531945E20A339CBBF38,10.949981276611025,0.2,0.04127176215281211,main-A0-F5-P0.20-Z0-N0-S1021,8000,1021,10.677419681200245,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,21,,,,,,,,,0.2103092908859253,0.399993896484375,11B5D63C685F63E58088BAE45725BCFB5B42063846B82E4A4E5BBBA4C5F9699A,0.27256159541077984,main,N0,0,F510373690614B60CE421234B92A433EDE7A34661FBD4DDF6D03BF58A7B2BD3F,21.59123848991621,0.2,0.012122443018394215,main-A1-F5-P0.20-Z0-N0-S1021,8000,1021,21.31867689450543,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,21,,,,,,,,,0.050453352928161624,0.15022850036621052,11B5D63C685F63E58088BAE45725BCFB5B42063846B82E4A4E5BBBA4C5F9699A,0.27256159541077984,main,N0,0,3DBC903470329CE61E2965F33E0DD519830FB0E434BCAF127FF36BD3EC864A1D,22.463843908838545,0.2,0.01096376909597468,main-A2-F5-P0.20-Z0-N0-S1021,8000,1021,22.191282313427763,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,21,,,,,,,,,0.0990288257598877,0.2624969482421875,11B5D63C685F63E58088BAE45725BCFB5B42063846B82E4A4E5BBBA4C5F9699A,0.27256159541077984,main,N0,0,EC62A7C86FA4D475CC050026D95295C63C742D152C5D1FA9074A40DDD419F1D6,22.300335923219755,0.2,0.011172111971373489,main-A3-F5-P0.20-Z0-N0-S1021,8000,1021,22.027774327808977,0.018625,0.01875,0.962625,2,PASS,15,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,22,,,,,,,,,0.35718204975128176,0.5499916076660156,BB108F1F96772EFF80D52620F43156B0A5443B300F8AA4542552BBD82A4D316F,0.28074516410640854,main,N0,0,B5DFE376290D1A17D499863D30464A1DDC007617652F419A2E9D548DAC921D27,7.705106530154673,0.2,0.059964849686782985,main-A0-F5-P0.20-Z0-N0-S1022,8000,1022,7.424361366048265,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,22,,,,,,,,,0.35718204975128176,0.5499916076660156,BB108F1F96772EFF80D52620F43156B0A5443B300F8AA4542552BBD82A4D316F,0.28074516410640854,main,N0,0,5A247204116F766FBA65F06F028F31B3326CC0085258BE93BDB8F366ECF22DEA,20.462119809701356,0.2,0.01380530752616394,main-A1-F5-P0.20-Z0-N0-S1022,8000,1022,20.181374645594946,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,22,,,,,,,,,0.055171751976013185,0.11415634155272159,BB108F1F96772EFF80D52620F43156B0A5443B300F8AA4542552BBD82A4D316F,0.28074516410640854,main,N0,0,13366EADE79E9A4EA11A0963B29325BA38FCB27C302F623142B52D1F029BC28F,22.443115144354067,0.2,0.010989965236584015,main-A2-F5-P0.20-Z0-N0-S1022,8000,1022,22.16236998024766,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,22,,,,,,,,,0.09226810932159424,0.2385059356689416,BB108F1F96772EFF80D52620F43156B0A5443B300F8AA4542552BBD82A4D316F,0.28074516410640854,main,N0,0,4FE800D715063951E47BA68175D6524F08C664E5F25A9F855C01F9AF016027E7,22.298867480230008,0.2,0.01117400089663494,main-A3-F5-P0.20-Z0-N0-S1022,8000,1022,22.0181223161236,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,23,,,,,,,,,0.2224966049194336,0.5024923324584597,E6A8BEF8B94F38A8DB4EC217C9754F2CDA3E2FDEE38858C602A42F7B918E3E2E,0.2820524440740138,main,N0,0,710FE1B133176E5EEF71AB6249525219B564961CC662D137C571E5F199A2FA5E,10.705759765804588,0.2,0.042448670009615684,main-A0-F5-P0.20-Z0-N0-S1023,8000,1023,10.423707321730575,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,23,,,,,,,,,0.2224966049194336,0.5024923324584597,E6A8BEF8B94F38A8DB4EC217C9754F2CDA3E2FDEE38858C602A42F7B918E3E2E,0.2820524440740138,main,N0,0,F0B9ACB496D920344645887FC2E8CE01AAF05E6BA0021243CAD4220E5D5A5AA3,21.46156819761504,0.2,0.0123047746945976,main-A1-F5-P0.20-Z0-N0-S1023,8000,1023,21.179515753541022,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,23,,,,,,,,,0.05291879177093506,0.11258525848388619,E6A8BEF8B94F38A8DB4EC217C9754F2CDA3E2FDEE38858C602A42F7B918E3E2E,0.2820524440740138,main,N0,0,3B41D4E264EA46C28B955A8B32086C69167B13B7419C9E6731076A3051AC50EA,22.49764906908878,0.2,0.010921181441919368,main-A2-F5-P0.20-Z0-N0-S1023,8000,1023,22.215596625014765,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,23,,,,,,,,,0.08917751312255859,0.21218109130859375,E6A8BEF8B94F38A8DB4EC217C9754F2CDA3E2FDEE38858C602A42F7B918E3E2E,0.2820524440740138,main,N0,0,8543D9FD7E8E9E2C9E7C520225506BE3EBEF0657FF051CF27F557D3225DF0D00,22.374562858937963,0.2,0.011077045329547818,main-A3-F5-P0.20-Z0-N0-S1023,8000,1023,22.09251041486395,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,24,,,,,,,,,0.15968506336212157,0.49999237060546875,548712661C7AF9A7384759F45F0A4B73EECAEC9320E760B765E3E40FC881F708,0.2843603354483561,main,N0,0,353892295344EBB6160B9A68FA64EB2B00E8A653B3A4FE848F52EAEB56FFE1EA,12.322575905388021,0.2,0.035238976059996416,main-A0-F5-P0.20-Z0-N0-S1024,8000,1024,12.038215569939663,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,24,,,,,,,,,0.15968506336212157,0.49999237060546875,548712661C7AF9A7384759F45F0A4B73EECAEC9320E760B765E3E40FC881F708,0.2843603354483561,main,N0,0,F4F9169D6D6FD75F2491310323B1B3F0F0DEF45491F482858EC8EB1F7624FAD1,21.576041323265915,0.2,0.012143671476688512,main-A1-F5-P0.20-Z0-N0-S1024,8000,1024,21.29168098781756,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,24,,,,,,,,,0.07059702873229981,0.16323280334472653,548712661C7AF9A7384759F45F0A4B73EECAEC9320E760B765E3E40FC881F708,0.2843603354483561,main,N0,0,F6F6CC063C9C84121E1E85B1C5C430B6AAD19D4A8994C440D13F57A01AE6D347,22.19534631504017,0.2,0.011307972929102805,main-A2-F5-P0.20-Z0-N0-S1024,8000,1024,21.91098597959181,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,24,,,,,,,,,0.10133922100067139,0.28237152099609375,548712661C7AF9A7384759F45F0A4B73EECAEC9320E760B765E3E40FC881F708,0.2843603354483561,main,N0,0,CF9122FAB3CA52BB10329DA8A29D141F3878D200A93859C7BD1E7D2682AED271,22.040044633104458,0.2,0.011511975170608273,main-A3-F5-P0.20-Z0-N0-S1024,8000,1024,21.755684297656103,0.018625,0.01875,0.962625,2,PASS,15,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,25,,,,,,,,,0.1534351587295532,0.29999542236328125,79A7905B3D9102048F2EF596D52261D65A486AEBC66161EDCF62BAD8E9C4344B,0.2797524087418396,main,N0,0,D3E60BA914E0B9FC635557B42A01DE2D37366E2B01EAF0204311476EB426C49D,12.8789898320184,0.2,0.033052368365633474,main-A0-F5-P0.20-Z0-N0-S1025,8000,1025,12.59923742327656,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,25,,,,,,,,,0.1534351587295532,0.29999542236328125,79A7905B3D9102048F2EF596D52261D65A486AEBC66161EDCF62BAD8E9C4344B,0.2797524087418396,main,N0,0,9F1AA826FD99A1DEB28423635E94F085685ADC5FFB39CDDF4D168BBA543FDF32,21.798409210272702,0.2,0.011836726567412149,main-A1-F5-P0.20-Z0-N0-S1025,8000,1025,21.51865680153086,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,25,,,,,,,,,0.05401885509490967,0.1377706527709921,79A7905B3D9102048F2EF596D52261D65A486AEBC66161EDCF62BAD8E9C4344B,0.2797524087418396,main,N0,0,609BEEB7572BCE9AA88972A1B6F900E2D7519003FBB79DEA80E3B0C633C10C19,22.272833096990393,0.2,0.011207543186728683,main-A2-F5-P0.20-Z0-N0-S1025,8000,1025,21.993080688248554,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,25,,,,,,,,,0.07218947410583496,0.17152786254882812,79A7905B3D9102048F2EF596D52261D65A486AEBC66161EDCF62BAD8E9C4344B,0.2797524087418396,main,N0,0,A3A1D86D258FD3CAA37535D66241C7154732ABA0BF284FBEF9DD3DC272384B52,22.217753414801507,0.2,0.011278839202269188,main-A3-F5-P0.20-Z0-N0-S1025,8000,1025,21.93800100605967,0.018625,0.01875,0.962625,2,PASS,15,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,26,,,,,,,,,0.2174966812133789,0.3499946594238281,88C99AA4BAF4BE04798324F0A01FCE94F6766E6E7A8FB0E420B227B105566D49,0.27845011917723084,main,N0,0,578EC6C4985F968F6C46B98B58F86EA1A993B59E215E611D1110AF91C26B0337,11.071675429886053,0.2,0.04069755365336301,main-A0-F5-P0.20-Z0-N0-S1026,8000,1026,10.79322531070882,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,26,,,,,,,,,0.2174966812133789,0.3499946594238281,88C99AA4BAF4BE04798324F0A01FCE94F6766E6E7A8FB0E420B227B105566D49,0.27845011917723084,main,N0,0,4959DC550C45C14670DFCD08F9E80DAF50A66FA5FBF1C8374E0A582DF70BDCB3,21.61110815582443,0.2,0.012094743656631527,main-A1-F5-P0.20-Z0-N0-S1026,8000,1026,21.332658036647196,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,26,,,,,,,,,0.04548766613006592,0.11248474121093749,88C99AA4BAF4BE04798324F0A01FCE94F6766E6E7A8FB0E420B227B105566D49,0.27845011917723084,main,N0,0,27D1DDCF068E08569D013ABC668FF97D3EE5EFB2F93BB43F9A6A7DF7B6490EAF,22.48039020854531,0.2,0.010942903400335477,main-A2-F5-P0.20-Z0-N0-S1026,8000,1026,22.20194008936808,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,26,,,,,,,,,0.06677477359771729,0.13412857055664062,88C99AA4BAF4BE04798324F0A01FCE94F6766E6E7A8FB0E420B227B105566D49,0.27845011917723084,main,N0,0,EDFE9DEB3FA2824B1B6FEA8A45AE65747C0B6CFACFF5E3C9F5F96D8CAADD18B5,22.43049997969218,0.2,0.011005938378586645,main-A3-F5-P0.20-Z0-N0-S1026,8000,1026,22.152049860514946,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,27,,,,,,,,,0.28405816555023194,0.49999237060546875,F34D3BD2A81E8E4C5A778DDD6F5CCE557FF7746FA7573C6C49F4D7119D70CAA4,0.27996492307515264,main,N0,0,765B5CA7A4DAFA418F6083676F88FF6F4286C21EF81689B2B671DE87EA74F35E,9.126031862733889,0.2,0.05091555507436767,main-A0-F5-P0.20-Z0-N0-S1027,8000,1027,8.846066939658737,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,27,,,,,,,,,0.28405816555023194,0.49999237060546875,F34D3BD2A81E8E4C5A778DDD6F5CCE557FF7746FA7573C6C49F4D7119D70CAA4,0.27996492307515264,main,N0,0,AC10BB42E553248940C52A9D6C5EC4138AA53F32E4CACB80C9EAD826A8247AC1,21.03991309359411,0.2,0.012916844198687228,main-A1-F5-P0.20-Z0-N0-S1027,8000,1027,20.759948170518953,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,27,,,,,,,,,0.05414559841156006,0.149993896484375,F34D3BD2A81E8E4C5A778DDD6F5CCE557FF7746FA7573C6C49F4D7119D70CAA4,0.27996492307515264,main,N0,0,8D6B0D0038361E9C4E3E1F1EAD8CABD17DF103A2E5F7D8BC0B3A3369F45CFCDA,22.463031737049207,0.2,0.010964794308204323,main-A2-F5-P0.20-Z0-N0-S1027,8000,1027,22.183066813974058,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,27,,,,,,,,,0.09434382915496826,0.19297809600829063,F34D3BD2A81E8E4C5A778DDD6F5CCE557FF7746FA7573C6C49F4D7119D70CAA4,0.27996492307515264,main,N0,0,8C73235C4D51F1629CFA4E55F20B00D41E202A3E69A1296D747C3CC44B099E15,22.334552680115152,0.2,0.01112818768858939,main-A3-F5-P0.20-Z0-N0-S1027,8000,1027,22.054587757039997,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,28,,,,,,,,,0.25437111854553224,0.7524885177611941,850726BDB6DF63ED18EBBBD1FCFAF649D2C1D97ACDBF98C0C0E98A1CDFCAA8EA,0.2863975488817515,main,N0,0,C7DE47D53ECAE1E344225946E9A321484C1A49CA0A7DD65739C9EC5B069E7ED8,9.362712522732602,0.2,0.04954689572996968,main-A0-F5-P0.20-Z0-N0-S1028,8000,1028,9.076314973850852,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,28,,,,,,,,,0.25437111854553224,0.7524885177611941,850726BDB6DF63ED18EBBBD1FCFAF649D2C1D97ACDBF98C0C0E98A1CDFCAA8EA,0.2863975488817515,main,N0,0,CCB296F6ED7464F8F0D458E26F821513E04795F98B3836B21D094002AF40E6EB,20.726752804351474,0.2,0.013391043957693449,main-A1-F5-P0.20-Z0-N0-S1028,8000,1028,20.440355255469726,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,28,,,,,,,,,0.07133946418762208,0.1533481597900386,850726BDB6DF63ED18EBBBD1FCFAF649D2C1D97ACDBF98C0C0E98A1CDFCAA8EA,0.2863975488817515,main,N0,0,4733D31A0FC0EC65ABF2036ABFCF7DDE52FF740FF243E5D146E5B2063859592F,22.399275495385886,0.2,0.011045574293763705,main-A2-F5-P0.20-Z0-N0-S1028,8000,1028,22.112877946504135,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,28,,,,,,,,,0.09528155326843261,0.2183010101318328,850726BDB6DF63ED18EBBBD1FCFAF649D2C1D97ACDBF98C0C0E98A1CDFCAA8EA,0.2863975488817515,main,N0,0,C11B46270D7D6F3B94039DF0252D097A36619B4122FD27E6371B931E91FD4711,22.287428254959313,0.2,0.011188726632947678,main-A3-F5-P0.20-Z0-N0-S1028,8000,1028,22.00103070607756,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,0,29,,,,,,,,,0.2787457466125488,0.49999237060546875,337003F6C1F78E69D5A7764F8B6E653D75CE6E32B68F960EA2194CAE8D62BED8,0.2815050318936816,main,N0,0,952416B48C702408A87CCA3335E75C856A33AFF99A11E65EC6C3438D0D00B50C,9.336849256331627,0.2,0.04969464735227424,main-A0-F5-P0.20-Z0-N0-S1029,8000,1029,9.055344224437945,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,1,29,,,,,,,,,0.2787457466125488,0.49999237060546875,337003F6C1F78E69D5A7764F8B6E653D75CE6E32B68F960EA2194CAE8D62BED8,0.2815050318936816,main,N0,0,92768CC21AED114BDD6F423F1AC16685AAD61A6993C921A7D4B31A42F75FC3E2,21.094289846214732,0.2,0.012836232759919363,main-A1-F5-P0.20-Z0-N0-S1029,8000,1029,20.81278481432105,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,2,29,,,,,,,,,0.05511922836303711,0.11268634796142578,337003F6C1F78E69D5A7764F8B6E653D75CE6E32B68F960EA2194CAE8D62BED8,0.2815050318936816,main,N0,0,F6579EDB91E39037743A241850072AB424F39818DBC688913E2DF01571B74807,22.52448628857904,0.2,0.010887489807792753,main-A2-F5-P0.20-Z0-N0-S1029,8000,1029,22.24298125668536,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z0_N0.npz,3,29,,,,,,,,,0.0774235725402832,0.1813320159912101,337003F6C1F78E69D5A7764F8B6E653D75CE6E32B68F960EA2194CAE8D62BED8,0.2815050318936816,main,N0,0,04715A27393790C09037F29DD53F31E8919E5124F04B984D3E393C83962B655A,22.444031756760012,0.2,0.010988805538799403,main-A3-F5-P0.20-Z0-N0-S1029,8000,1029,22.162526724866325,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,0,0,,,,,,,,,0.34561972618103026,0.5999908447265625,CB3A204705AF55D5B5C6F30A20122DFA537C202FE0CE8ABF129A56FC9533ADDF,0.24237747427595208,main,N0,1,63D4AA4BD81C1C757B14A585AB96CE5774342FFD1154F9D0D0EE0C0072E0A337,7.5169469037261925,0.2,0.06127802093991487,main-A0-F5-P0.20-Z1-N0-S1000,8000,1000,7.27456942945024,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,1,0,,,,,,,,,0.34561972618103026,0.5999908447265625,CB3A204705AF55D5B5C6F30A20122DFA537C202FE0CE8ABF129A56FC9533ADDF,0.24237747427595208,main,N0,1,7FECC1BD96F7E4FD223AF4FBF58FE027AFEEE9C4597B22A6997F1BBFDA4816FA,17.100189598171326,0.2,0.020330244233177013,main-A1-F5-P0.20-Z1-N0-S1000,8000,1000,16.85781212389537,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,2,0,,,,,,,,,0.04514024257659912,0.10005760192871035,CB3A204705AF55D5B5C6F30A20122DFA537C202FE0CE8ABF129A56FC9533ADDF,0.24237747427595208,main,N0,1,CDF51B4260CBEAA7395BBF4C9F10F18D59C78ED317BC918C32BAA0E869A33BAB,17.95170799843309,0.2,0.018431754445907216,main-A2-F5-P0.20-Z1-N0-S1000,8000,1000,17.70933052415714,1.0,0.0,0.0,0,PASS,160,F5
3,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,3,0,,,,,,,,,0.08314588069915771,0.1702091217041002,CB3A204705AF55D5B5C6F30A20122DFA537C202FE0CE8ABF129A56FC9533ADDF,0.24237747427595208,main,N0,1,E2773BA1AD8A1A3694FEB51E8B484C8D5965AEB409E7318624F0AD751836CA03,17.918001895666222,0.2,0.018503418906217425,main-A3-F5-P0.20-Z1-N0-S1000,8000,1000,17.67562442139027,0.031125,0.01875,0.950125,2,PASS,17,F5
0,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,0,1,,,,,,,,,0.33655736446380613,0.6499900817871094,9A7E5CB01AA2C132A57560F848274CF878C5D639532ED3AC1AA8C76D4B4140B5,0.2380303256332714,main,N0,1,AA3F3F9B5F7F77B9DB96FE986551F4833323DD11BC93BFD5D4AB74183D01DFEC,7.648151272676241,0.2,0.060359344158376724,main-A0-F5-P0.20-Z1-N0-S1001,8000,1001,7.410120947042969,0.0,0.0,0.0,0,PASS,0,F5
1,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,1,1,,,,,,,,,0.33655736446380613,0.6499900817871094,9A7E5CB01AA2C132A57560F848274CF878C5D639532ED3AC1AA8C76D4B4140B5,0.2380303256332714,main,N0,1,BD8B2D7A3BB54207337BC886767295435F448F3C809C092DEC4F2C3CD1F91846,17.109291445539927,0.2,0.020308951553969515,main-A1-F5-P0.20-Z1-N0-S1001,8000,1001,16.871261119906656,0.0,0.0,0.0,0,PASS,0,F5
2,outputs\phase4_host\batches\main_F5_P020_Z1_N0.npz,2,1,,,,,,,,,0.06844394207000733,0.16232204437255848,9A7E5CB01AA2C132A57560F848274CF878C5D639532ED3AC1AA8C76D4B4140B5,0.2380303256332714,main,N0,1,5C8A2B8E587989B95BAB9A31EF12B55DE78B2B1299924374BA1D56BE54E765AB,17.860038210760216,0.2,0.018627310990427054,main-A2-F5-P0.20-Z1-N0-S1001,8000,1001,17.62200788512694,1.0,0.0,0.0,0,PASS,160,F5
